rows: 532
cols: 6
-0.206323,-0.302745,-0.577471,-0.028000,0.084000,-1.002000
-0.232955,-0.531777,-0.572145,-0.256000,-1.226000,0.330000
-0.094470,-0.675588,-0.470945,-0.194000,-1.108000,0.322000
0.038688,-0.611672,-0.337787,-0.092000,-1.050000,0.284000
0.044014,-0.483840,-0.231260,0.034000,-1.000000,0.296000
0.038688,-0.377313,-0.130060,0.118000,-0.986000,0.306000
0.086625,-0.265461,-0.124734,0.174000,-1.028000,0.284000
0.097278,-0.153608,-0.039513,0.244000,-1.104000,0.246000
0.107930,-0.052408,-0.018207,0.284000,-1.148000,0.206000
0.102604,0.011508,0.035056,0.280000,-1.162000,0.154000
0.070646,0.112708,0.061687,0.264000,-1.144000,0.132000
0.044014,0.155319,0.120277,0.240000,-1.116000,0.116000
0.017383,0.171298,0.184193,0.190000,-1.074000,0.124000
0.001404,0.155319,0.200172,0.136000,-1.024000,0.090000
-0.003923,0.134014,0.264087,0.070000,-0.988000,0.080000
-0.035881,0.118035,0.285393,0.012000,-0.934000,0.068000
-0.041207,0.128687,0.317351,0.006000,-0.876000,0.056000
-0.025228,0.123361,0.306698,-0.002000,-0.818000,0.048000
0.001404,0.070098,0.317351,-0.048000,-0.764000,0.016000
0.022709,0.027487,0.280066,-0.074000,-0.718000,0.026000
0.054667,-0.047081,0.237456,-0.100000,-0.706000,0.024000
0.054667,-0.132303,0.237456,-0.120000,-0.710000,0.030000
0.059993,-0.228176,0.205498,-0.140000,-0.736000,0.032000
0.044014,-0.292092,0.152235,-0.148000,-0.766000,0.028000
0.006730,-0.387966,0.093645,-0.140000,-0.796000,0.016000
-0.046533,-0.462535,0.088319,-0.116000,-0.836000,0.000000
-0.057186,-0.483840,0.019077,-0.092000,-0.872000,-0.008000
-0.073165,-0.499819,-0.002228,-0.070000,-0.876000,-0.032000
-0.057186,-0.489166,0.003098,-0.032000,-0.868000,-0.044000
-0.041207,-0.478514,-0.018207,0.000000,-0.848000,-0.062000
-0.014575,-0.382640,-0.034186,0.042000,-0.836000,-0.066000
-0.073165,-0.324050,-0.028860,0.086000,-0.840000,-0.082000
-0.019902,-0.286766,-0.055492,0.100000,-0.850000,-0.100000
-0.041207,-0.169587,-0.028860,0.100000,-0.874000,-0.114000
-0.046533,-0.174913,-0.028860,0.088000,-0.874000,-0.146000
-0.057186,-0.121650,-0.039513,0.050000,-0.890000,-0.150000
-0.078491,-0.126976,-0.087450,0.022000,-0.900000,-0.152000
-0.073165,-0.084366,-0.092776,0.002000,-0.912000,-0.148000
-0.073165,-0.100345,-0.108755,0.000000,-0.904000,-0.132000
-0.137081,-0.105671,-0.177997,-0.010000,-0.894000,-0.114000
-0.163712,-0.084366,-0.124734,-0.018000,-0.860000,-0.110000
-0.126428,-0.095018,-0.124734,-0.010000,-0.860000,-0.150000
-0.094470,-0.132303,-0.039513,-0.028000,-0.876000,-0.174000
-0.046533,-0.137629,-0.002228,-0.032000,-0.936000,-0.190000
0.012056,-0.063060,0.024403,-0.018000,-1.012000,-0.178000
0.054667,0.016834,0.067014,0.022000,-1.062000,-0.150000
-0.046533,0.075424,0.093645,0.080000,-1.092000,-0.128000
-0.094470,0.102056,0.168214,0.126000,-1.114000,-0.140000
-0.243607,0.149992,0.168214,0.164000,-1.116000,-0.188000
-0.318176,0.096729,0.205498,0.164000,-1.092000,-0.302000
-0.344807,0.096729,0.157561,0.132000,-1.082000,-0.402000
-0.254260,0.038140,0.168214,0.068000,-1.072000,-0.466000
