rows: 620
cols: 6
-0.290953,0.101957,0.255002,-0.346000,-0.808000,-0.064000
-0.253669,0.038041,0.191086,-0.184000,-0.854000,-0.070000
-0.115184,-0.015222,0.105865,-0.024000,-0.920000,-0.106000
0.060584,0.000757,0.084560,0.108000,-1.016000,-0.104000
0.151132,0.112610,0.089886,0.114000,-1.108000,-0.084000
0.204395,0.197831,0.068581,0.032000,-1.114000,-0.086000
0.204395,0.256420,0.047275,-0.038000,-1.108000,-0.094000
0.087216,0.197831,-0.021967,-0.120000,-1.114000,-0.106000
-0.077900,0.197831,-0.027293,-0.208000,-1.068000,-0.154000
-0.136490,0.219136,-0.059251,-0.224000,-1.012000,-0.276000
-0.285627,0.224463,-0.064577,-0.186000,-0.990000,-0.360000
-0.519982,0.213810,-0.064577,-0.130000,-0.962000,-0.424000
-0.663792,0.219136,-0.091209,-0.064000,-0.932000,-0.522000
-0.642492,0.155220,-0.091209,-0.010000,-0.928000,-0.594000
-0.530642,-0.004569,-0.037946,0.012000,-1.012000,-0.508000
-0.408132,-0.361433,-0.117841,-0.076000,-1.134000,-0.324000
-0.243016,-0.798194,-0.229693,-0.210000,-1.306000,-0.172000
-0.216385,-1.218970,-0.357525,-0.376000,-1.576000,0.058000
-0.280300,-1.623770,-0.581231,-0.578000,-1.720000,0.248000
-0.360195,-1.938020,-0.858197,-0.652000,-1.660000,0.336000
-0.274974,-2.183030,-1.002010,-0.592000,-1.516000,0.380000
-0.088553,-2.225640,-0.916787,-0.410000,-1.270000,0.346000
0.087216,-2.049870,-0.767647,-0.148000,-1.064000,0.310000
0.103195,-1.655730,-0.522641,0.138000,-0.942000,0.324000
0.039279,-1.112440,-0.389483,0.424000,-0.840000,0.386000
0.028626,-0.505244,-0.384157,0.686000,-0.820000,0.398000
-0.003332,0.080652,-0.426767,0.888000,-0.956000,0.390000
-0.008658,0.533389,-0.336220,0.926000,-1.128000,0.366000
-0.019311,0.719810,-0.160451,0.762000,-1.304000,0.340000
-0.019311,0.805032,-0.053925,0.472000,-1.354000,0.282000
0.092542,0.751768,0.020644,0.206000,-1.320000,0.224000
0.156458,0.549368,-0.005988,0.018000,-1.252000,0.184000
0.183090,0.251094,0.041949,-0.138000,-1.146000,0.130000
0.215048,-0.073811,0.121844,-0.272000,-1.042000,0.120000
0.183090,-0.366759,0.217718,-0.346000,-0.944000,0.122000
0.199069,-0.563834,0.265655,-0.364000,-0.834000,0.118000
0.188416,-0.665034,0.265655,-0.298000,-0.758000,0.104000
0.215048,-0.739604,0.292287,-0.212000,-0.748000,0.122000
0.257658,-0.707644,0.292287,-0.148000,-0.730000,0.136000
0.209721,-0.728954,0.329571,-0.092000,-0.708000,0.122000
0.199069,-0.691664,0.324245,-0.056000,-0.688000,0.094000
0.199069,-0.638404,0.308266,0.026000,-0.692000,0.098000
0.204395,-0.606444,0.239023,0.038000,-0.718000,0.088000
0.193742,-0.542524,0.148476,0.048000,-0.774000,0.088000
0.129826,-0.425349,0.105865,0.100000,-0.768000,0.074000
0.055258,-0.260233,0.025970,0.124000,-0.744000,0.068000
-0.029963,-0.121748,0.036623,0.148000,-0.714000,0.044000
-0.104532,0.022062,0.004665,0.158000,-0.714000,0.026000
-0.131163,0.176526,-0.011314,0.154000,-0.742000,-0.008000
-0.163121,0.288378,-0.027293,0.156000,-0.828000,-0.054000
-0.136490,0.325663,-0.037946,0.140000,-0.882000,-0.092000
-0.067248,0.304357,-0.005988,0.110000,-0.934000,-0.126000
-0.008658,0.224463,0.020644,0.062000,-0.964000,-0.138000
