rows: 570
cols: 6
-0.099796,0.048793,0.035056,0.034000,-0.898000,-0.040000
-0.025228,0.048793,0.035056,-0.010000,-0.922000,-0.018000
0.065320,0.091403,0.056361,-0.054000,-0.924000,0.012000
0.086625,0.102056,0.040382,-0.098000,-0.902000,0.034000
-0.003923,0.181950,0.003098,-0.110000,-0.838000,0.040000
-0.083817,0.272498,-0.018207,-0.082000,-0.784000,0.018000
-0.083817,0.336414,-0.071471,-0.028000,-0.796000,-0.026000
0.038688,0.464245,-0.087450,0.018000,-0.858000,-0.070000
0.161193,0.549467,-0.124734,0.032000,-0.990000,-0.026000
0.166520,0.655993,-0.151365,0.024000,-1.066000,0.056000
0.033362,0.757193,-0.151365,-0.002000,-1.030000,0.028000
-0.137081,0.853067,-0.220608,-0.034000,-0.972000,-0.030000
-0.200997,0.906330,-0.257892,-0.058000,-0.968000,-0.062000
-0.169039,0.927635,-0.305829,-0.064000,-1.062000,-0.124000
-0.142407,0.959593,-0.252566,-0.076000,-1.162000,-0.178000
-0.030554,0.858393,-0.204629,-0.100000,-1.284000,-0.206000
0.102604,0.746541,-0.103429,-0.134000,-1.412000,-0.234000
0.363594,0.496203,0.040382,-0.176000,-1.518000,-0.236000
0.736436,0.219235,0.061687,-0.266000,-1.648000,-0.114000
0.672520,0.118035,0.077666,-0.380000,-1.770000,0.090000
0.629910,-0.057734,-0.055492,-0.482000,-1.614000,0.148000
0.981447,-0.553082,-0.273871,-0.590000,-1.460000,0.456000
0.273046,-0.691566,-0.454966,-0.776000,-1.636000,1.042000
-0.611123,-0.616998,-0.438987,-0.878000,-1.154000,0.798000
-1.042550,-0.510471,-0.423008,-0.666000,-0.782000,0.710000
-0.712324,-0.526450,-0.497576,-0.262000,-0.754000,0.576000
-0.557860,-0.457208,-0.668019,0.122000,-0.900000,0.512000
-0.552534,-0.153608,-0.705303,0.520000,-0.936000,0.724000
-0.403397,-0.015123,-0.359092,0.760000,-0.960000,0.686000
-0.121102,-0.036429,-0.028860,0.666000,-1.086000,0.536000
0.139888,-0.052408,0.040382,0.390000,-1.212000,0.494000
0.198478,-0.057734,-0.119407,0.106000,-1.298000,0.514000
0.251741,-0.084366,-0.231260,-0.098000,-1.360000,0.542000
0.299678,-0.201545,-0.300502,-0.274000,-1.396000,0.478000
0.283699,-0.446556,-0.209955,-0.348000,-1.338000,0.430000
0.150541,-0.739503,0.008424,-0.374000,-1.176000,0.372000
-0.009249,-0.947230,0.226803,-0.350000,-0.968000,0.344000
-0.179691,-0.984514,0.386593,-0.286000,-0.858000,0.344000
-0.264912,-0.995164,0.461162,-0.122000,-0.778000,0.326000
-0.296870,-0.925925,0.541056,0.022000,-0.730000,0.306000
-0.355460,-0.904619,0.626278,0.108000,-0.678000,0.282000
-0.318176,-0.883314,0.700846,0.140000,-0.624000,0.260000
-0.350134,-0.851356,0.690193,0.098000,-0.586000,0.220000
-0.296870,-0.846030,0.706172,0.028000,-0.550000,0.190000
-0.238281,-0.877988,0.626278,-0.058000,-0.516000,0.158000
-0.216976,-0.952556,0.525077,-0.136000,-0.500000,0.140000
-0.222302,-1.021790,0.434530,-0.194000,-0.496000,0.116000
-0.211649,-1.032450,0.328003,-0.228000,-0.538000,0.102000
-0.190344,-1.091040,0.242782,-0.254000,-0.606000,0.082000
-0.158386,-1.096360,0.162888,-0.254000,-0.674000,0.056000
-0.089144,-1.107020,0.040382,-0.222000,-0.760000,0.028000
-0.030554,-1.117670,0.040382,-0.184000,-0.840000,0.010000
0.001404,-1.091040,0.008424,-0.138000,-0.900000,-0.008000
0.049341,-1.069730,0.019077,-0.080000,-0.900000,-0.008000
0.075972,-1.112340,0.045709,-0.040000,-0.874000,-0.016000
0.123909,-1.069730,0.061687,-0.022000,-0.842000,-0.002000
0.107930,-1.053750,0.082993,-0.024000,-0.822000,0.024000
0.044014,-1.000490,0.157561,-0.042000,-0.810000,0.032000
-0.062512,-0.925925,0.189519,-0.052000,-0.792000,0.008000
-0.211649,-0.856682,0.194845,-0.018000,-0.800000,0.026000
-0.355460,-0.787440,0.285393,0.024000,-0.808000,0.000000
-0.477965,-0.707545,0.407898,0.052000,-0.830000,-0.050000
-0.605797,-0.659609,0.498446,0.064000,-0.856000,-0.114000
-0.541881,-0.611672,0.631604,0.056000,-0.902000,-0.152000
-0.552534,-0.569061,0.674215,0.032000,-0.974000,-0.154000
-0.525902,-0.558408,0.658236,-0.018000,-1.060000,-0.140000
-0.589818,-0.462535,0.525077,-0.064000,-1.140000,-0.176000
-0.706997,-0.446556,0.370614,-0.100000,-1.182000,-0.250000
-0.563187,-0.414598,0.152235,-0.164000,-1.188000,-0.366000
0.491425,-0.345356,-0.034186,-0.218000,-1.274000,-0.390000
1.024060,-0.238829,0.003098,-0.254000,-1.724000,0.034000
0.731110,-0.190892,-0.098102,-0.226000,-2.262000,0.476000
0.922857,-0.233503,-0.167344,0.086000,-1.992000,-0.140000
2.440860,-0.233503,0.067014,0.240000,-1.734000,0.338000
1.775070,0.102056,0.940531,0.088000,-2.020000,1.454000
-0.504597,0.251193,1.052380,0.098000,-1.664000,1.378000
-0.339481,0.389677,0.855309,0.648000,-0.788000,1.260000
0.070646,0.767846,0.732804,0.680000,-0.770000,0.706000
-0.637755,1.215260,0.764762,0.310000,-0.480000,0.578000
-0.904073,1.305810,0.706172,-0.088000,-0.008000,0.814000
-0.829503,1.247220,0.604972,-0.210000,-0.344000,0.754000
-0.504597,1.193960,0.381267,-0.230000,-0.910000,0.574000
-0.163712,1.241890,0.152235,-0.274000,-1.410000,0.608000
0.225109,1.311130,0.008424,-0.262000,-1.684000,0.538000
0.507404,1.305810,-0.204629,-0.240000,-1.804000,0.404000
0.608604,1.348420,-0.438987,-0.208000,-1.736000,0.364000
0.512731,1.385700,-0.689324,-0.140000,-1.440000,0.328000
0.395551,1.433640,-0.790527,-0.068000,-1.160000,0.334000
0.363594,1.375050,-0.763897,-0.050000,-0.954000,0.352000
0.320983,1.220590,-0.636061,-0.090000,-0.818000,0.322000
0.310330,1.071450,-0.476271,-0.166000,-0.702000,0.278000
0.315657,0.927635,-0.454966,-0.232000,-0.600000,0.268000
0.342288,0.938288,-0.486924,-0.252000,-0.542000,0.252000
0.411530,0.964920,-0.513555,-0.190000,-0.552000,0.250000
0.486099,1.082100,-0.561492,-0.092000,-0.596000,0.234000
0.486099,1.177980,-0.625408,-0.004000,-0.648000,0.202000
0.496752,1.268520,-0.673345,0.064000,-0.698000,0.216000
0.438162,1.428310,-0.705303,0.128000,-0.716000,0.222000
0.432836,1.518860,-0.726607,0.146000,-0.714000,0.204000
0.305004,1.588100,-0.710629,0.130000,-0.694000,0.182000
0.214457,1.593430,-0.646713,0.084000,-0.678000,0.142000
0.161193,1.545490,-0.593450,0.006000,-0.684000,0.116000
0.129235,1.428310,-0.508229,-0.098000,-0.744000,0.092000
0.161193,1.305810,-0.454966,-0.202000,-0.806000,0.064000
0.171846,1.193960,-0.412355,-0.282000,-0.818000,0.040000
0.134562,1.044820,-0.380397,-0.336000,-0.794000,0.042000
0.118583,0.911657,-0.364418,-0.352000,-0.740000,0.026000
0.022709,0.789151,-0.316481,-0.342000,-0.682000,0.022000
0.006730,0.687951,-0.257892,-0.302000,-0.634000,-0.012000
-0.046533,0.570772,-0.236587,-0.260000,-0.634000,-0.032000
-0.035881,0.528161,-0.257892,-0.222000,-0.682000,0.008000
-0.105123,0.517509,-0.305829,-0.182000,-0.746000,0.030000
-0.099796,0.560119,-0.316481,-0.114000,-0.790000,0.028000
-0.121102,0.640014,-0.284523,-0.030000,-0.838000,0.038000
-0.227628,0.762520,-0.220608,0.032000,-0.884000,0.052000
-0.291544,0.869046,-0.177997,0.104000,-0.920000,0.044000
-0.307523,1.028840,-0.140713,0.154000,-0.936000,-0.006000
-0.275565,1.103410,-0.066144,0.184000,-1.018000,-0.084000
-0.254260,1.082100,-0.007555,0.132000,-1.112000,-0.142000
-0.163712,0.922309,0.019077,0.030000,-1.190000,-0.188000
-0.078491,0.698604,0.072340,-0.112000,-1.264000,-0.210000
-0.014575,0.485551,0.109624,-0.306000,-1.390000,-0.200000
0.054667,0.256519,0.082993,-0.502000,-1.470000,-0.248000
0.198478,0.149992,-0.028860,-0.632000,-1.530000,-0.330000
0.789699,-0.158934,-0.162018,-0.666000,-1.544000,-0.416000
1.775070,-0.835377,-0.273871,-0.614000,-1.562000,-0.386000
0.752415,-0.840703,-0.343113,-0.752000,-1.912000,0.130000
-0.536555,-0.814072,-0.391050,-0.844000,-1.674000,0.380000
-0.648408,-0.973864,-0.502903,-0.780000,-0.864000,0.304000
0.352941,-1.309420,-0.731937,-0.528000,-0.868000,0.186000
1.295700,-1.692910,-1.099450,-0.266000,-0.934000,0.762000
0.059993,-1.874010,-1.371100,-0.230000,-1.236000,1.858000
-0.781566,-1.969880,-1.035540,-0.326000,-1.300000,1.146000
-0.307523,-1.804760,-0.433661,-0.240000,-0.602000,0.596000
-0.398070,-1.671610,-0.321808,0.118000,-1.022000,0.662000
-0.403397,-1.240170,-0.412355,0.510000,-1.140000,0.824000
-0.248933,-0.782114,-0.252566,0.786000,-1.170000,0.824000
-0.115775,-0.483840,-0.007555,0.816000,-1.252000,0.778000
-0.003923,-0.260134,0.056361,0.646000,-1.250000,0.726000
0.182499,-0.148282,0.035056,0.374000,-1.256000,0.664000
-0.030554,-0.153608,0.077666,0.116000,-1.274000,0.624000
-0.062512,-0.244155,0.184193,-0.060000,-1.196000,0.552000
-0.179691,-0.398619,0.317351,-0.212000,-1.106000,0.464000
-0.185018,-0.590366,0.391919,-0.296000,-1.072000,0.360000
-0.211649,-0.755482,0.461162,-0.314000,-0.966000,0.278000
-0.232955,-0.909946,0.498446,-0.266000,-0.856000,0.226000
