Gx,Gy,Gz,Ax,Ay,Az
4.056839,8.951794,6.034130000000001,61.17,536.6780000000001,42.29600000000001
2.524603333310121,14.968897258735256,3.819468671578756,1.6866654990702667,1.4127045080960665,3.799744367723829
6.016758642620806,21.655514278409548,4.2938835240210445,1.9091943863454088,1.4673921773598813,1.0438046557852696
9.573781202021852,14.884868377794648,2.615337020106679,3.973061467284045,1.1628817975417807,3.5835445394081216
5.527729553811446,23.548366050164883,3.630649778340254,6.318655151051795,0.6353995419135997,1.7017342940597666
15.273753009590385,122.49601932907598,26.793551833543148,14.429027719027346,2.594345762226972,6.088717963228431
4.577393767717595,14.554980374447037,4.855998878668184,1.9820252286847513,2.198246826160509,2.77364966516603
7.727160296797862,9.888505163524702,5.009393760549299,1.6744886688856602,5.792066206311087,3.6400238193283245
6.876346765505461,14.050025659259115,1.5924718166266436,1.3524004798153013,8.843211427107985,5.738893408658211
8.809843550557988,26.596182138199072,7.840581107575626,2.934924124856289,10.755754163324887,9.741000006552776
16.87799878333075,66.69732642757481,10.448506041214083,6.484388593444961,61.25297196970182,45.741955579669636
10.855597660010543,6.507194780443862,6.5843260750031725,5.642374253419842,22.64803108001274,13.302717986969263
11.819254070455221,12.639662362828743,10.106977903763138,6.009543053900213,7.5375445318880505,5.284817374988319
7.5969855560833395,7.739345352321037,9.98329541158641,3.6854698217557105,6.299889868430595,2.9291390824525125
4.400111680249726,26.150197613122444,14.020468652637888,6.1734718227525045,5.605426912801147,3.2553125304206874
18.13382808086771,103.46535438785313,49.299249646843684,34.91821620597615,15.13563730276208,2.927854467240039
11.039093491825374,89.05700320793926,36.552801068905296,27.225819982803856,9.802238024683907,7.514633834631875
6.020329720242469,29.408535847447993,7.390505668316239,8.569078939225825,6.151440555561863,6.654633110284035
5.294532563292503,16.663037454765433,4.295793843215907,4.112755273666299,1.1363619398090585,10.514667682283102
7.16767532601149,19.5839557645532,5.743127480516707,6.419872912506103,5.497852072949595,9.957160530778527
3.78999043860679,29.48928415565488,13.208533458520927,1.8745492274921838,14.922045833621059,20.06318579951054
6.109963133621937,18.21020611187378,14.30298143837305,7.606181585399279,9.05777697593439,18.218586008402607
5.825654619122363,22.14892512622487,9.591651052037014,11.293838941145166,1.7203485203013984,2.5540632118827182
6.295831080175635,27.027185313780656,9.873865894290761,10.995004685158477,3.168659358830038,2.410583496780819
5.8779368760052595,43.14982285850858,5.688550943924377,16.87166231581638,1.0227010222984476,3.175550888387314
8.402324656422858,57.254231278448096,10.075611630909119,27.90748082827154,1.2028620503123344,1.7147652260889137
6.027395745177977,103.96738992761793,10.93795715431644,47.240588031913866,7.017416086372017,11.702754383589859
2.713197400319527,3.9899488763457724,4.554658092322624,2.2937566821815354,2.689510292068427,4.967593009434943
4.0349163972075806,16.08207189832194,6.146478923014868,8.017796873233358,4.492749877685254,3.309662219208866
1.0198244548907842,45.45678306886224,7.785024714362661,19.4364853383508,10.399160581095952,2.5079597928057575
6.49212419465062,31.326348767586275,6.809191751079079,12.935878078041922,12.757542693754623,3.494193703037149
