Gx,Gy,Gz,Ax,Ay,Az
7.4400319999999995,0.44551499999999944,1.2413779999999996,2.5100000000000007,568.8799999999999,32.364000000000004
5.57387210823213,1.9023781264240378,2.002725604718952,3.3430952654590396,3.530409263476954,4.815474541438372
1.8020708285621971,13.336412095205429,5.027201425705658,0.884128508941014,1.9534285801439535,1.4119234684108473
7.577886127737941,27.926162933133764,6.7648753380357425,0.9986723089154408,2.6920085812808052,0.8765473092260494
11.502108590330586,18.247233651556407,10.222794034590244,4.010317173982034,4.143230638489916,3.6089955508482365
20.182750401415355,124.90939228466824,56.195136643890926,5.495008177601583,5.310203115683152,2.17275678665529
11.682260842056388,75.69154344254197,31.255716361474892,5.102378119475123,4.027221797008493,3.561889324050206
15.936352928455007,17.220217707078397,16.537989915637567,3.309693155519388,5.93415761566284,4.249629515728026
11.120902731219296,14.627770263555494,4.379833535270689,2.3802782257675186,5.982099754511739,4.327315220927624
13.678874984382908,7.757899164641358,1.07459909590135,1.3115567188159332,12.55969095661717,6.934270045520343
52.17712909885141,23.224929071845004,15.564277563968226,1.9672758021796999,27.81555884237769,18.67404077613119
105.1904627166678,17.221134712145407,7.961953613502637,4.3582065364363975,80.95672631580143,64.13779499540698
27.51160346060923,8.66072444273569,2.6804198544056557,2.7894868452535233,15.065849955686376,12.261371270172987
10.1033036110555,16.877631650021737,8.335348719875787,4.765882611661203,7.9441790130535175,6.111907141551754
9.681336282634122,20.523176860016395,12.166947794577384,6.818137448480464,4.005651762618704,5.263111878345571
4.0487467338451095,11.384065495459062,12.102755496175993,4.413088369877119,6.194213118822753,3.7094446856459755
9.20684625023453,115.39113246538024,75.30044485052825,37.552555980441284,10.176985819108896,1.0281019872878159
3.2094275880723497,23.244668123866855,15.899950497665134,6.356647237956913,7.844387653331271,5.9822255355145275
3.3628898705728947,29.700417483802656,7.915289954091478,6.299052732710002,4.059076545859691,3.903324952883627
6.217029107832003,32.526422776785296,2.8246912022539648,8.726547589359141,8.415178985334206,6.268552223244237
5.405203113472673,7.036402632017292,2.1116848412240246,0.6853650847327336,3.656684664466286,3.9407619325245347
16.229930139769575,32.68579786773106,16.145760190850858,9.742154647204286,8.862807280621748,23.613482116252626
12.945348297955837,4.380128549906522,16.539822099954698,3.709495917067492,17.12627635971145,31.286648003319698
4.977869525508536,8.446350082128566,2.841350195021533,2.2800074998602016,16.23909740303661,14.600946625733236
7.706982973140991,2.9303899236969166,2.821642955731208,3.8004904499380294,5.25435228282196,4.235885542262572
8.726764123633995,13.047270399516917,1.419437829687986,2.968088270051273,6.926233949079932,6.125358040963611
4.563441628312612,6.063659190270843,10.559879682625319,2.283941904482075,3.5750711354480353,4.78107424549357
7.337627447358413,47.68669754392916,34.67635002486334,31.90045935339038,6.832259749557992,5.474873969211321
