Ax,Ay,Az,Gx,Gy,Gz
-0.005110169491525425,-0.9949322033898306,0.021072033898305084,0.00359702754237288,0.012041588983050846,0.007960038135593223
-0.006,-0.935,-0.018,0.017974,0.016736,0.009991
-0.302,-1.538,-0.414,-0.354869,-0.659704,-0.863527
0.324,-0.626,0.79,0.721048,0.735789,0.968729
0.011857194169024516,-0.5805204650202379,1.4556889281333198,0.37838278203358805,0.020125122376866453,-0.03197323609737679
0.09244258115484058,0.1881512496409078,0.13802140189600687,0.12116905133223212,0.2799677686907498,0.22102847865196784
0.005396073840760574,0.010245215475168537,0.009079373834408017,0.007276701654352999,0.015536279043697062,0.013001835499591002
0.11723273129297956,0.22258305358360664,0.1972544899214422,0.15809042554238018,0.3375343778034304,0.2824721700295031
-0.137856797886033,-0.7223613373062578,2.656733335256659,1.7053309894591253,-0.8489897517737952,0.43256014334802906
0.01374351328641195,0.0495432157426027,0.038909333794168346,0.024992582648170853,0.11392945619914886,0.07979052684117652
-inf,6.132615813387602,-inf,-inf,-inf,-inf
0.11734405446653047,1.0195260198174179,0.19837682426830927,0.1581313417868559,0.33774910224068044,0.2825843043204923
-2.4120000000000004,-469.608,9.946,1.6977969999999993,5.683629999999999,3.757138000000001
-0.005110169491525425,-0.9949322033898306,0.021072033898305084,0.00359702754237288,0.012041588983050846,0.007960038135593223
-0.006,-0.935,-0.018,0.017974,0.016736,0.009991
0.324,-0.626,0.79,0.721048,0.735789,0.968729
-0.302,-1.538,-0.414,-0.354869,-0.659704,-0.863527
0.11723273129297956,0.22258305358360664,0.1972544899214422,0.15809042554238018,0.3375343778034304,0.2824721700295031
6.486938271186441,23.384397830508476,18.36520555084746,11.796499009936642,53.77470332599826,37.661128669035314
0.011857194169024516,-0.5805204650202379,1.4556889281333198,0.37838278203358805,0.020125122376866453,-0.03197323609737679
0.09244258115484058,0.1881512496409078,0.13802140189600687,0.12116905133223212,0.2799677686907498,0.22102847865196784
-0.137856797886033,-0.7223613373062578,2.656733335256659,1.7053309894591253,-0.8489897517737952,0.43256014334802906
0.01374351328641195,0.0495432157426027,0.038909333794168346,0.024992582648170853,0.11392945619914886,0.07979052684117652
0.11734405446653047,1.0195260198174179,0.19837682426830927,0.1581313417868559,0.33774910224068044,0.2825843043204923
