Ax,Ay,Az,Gx,Gy,Gz
0.03328771384136858,-0.9944727838258164,0.0503452566096423,0.0060287636080870914,0.03901889113530327,-0.01159575894245724
0.046,-0.968,0.016,0.033953,0.01141,-0.011314
-0.426,-1.494,-0.456,-0.679772,-1.94867,-0.810267
0.44,-0.648,0.474,0.74768,1.20983,0.915466
-0.5741633127799217,-0.7380566934809483,0.5981415139456984,-0.3311583447260609,-0.1751698225373053,0.10981602676040857
0.0950438191893075,0.13433898739626893,0.1127635572948538,0.20477593844464498,0.4152891594029735,0.29257544752557146
0.0050499096341340335,0.006758747118055826,0.005749649552435319,0.009841077930753589,0.020655505788230253,0.01441411564736689
0.1280528041169243,0.17138455605901998,0.1457964203759888,0.24954458908496355,0.5237708450776689,0.3655051399404855
1.2169363567708151,0.012006698974988517,0.37782098339729364,-0.43467965526909724,0.12684804176178854,-0.6515086602605655
0.016397520642207383,0.029372666055547357,0.02125659619445204,0.06227250194158331,0.2743358981533754,0.1335940073229139
-inf,6.451728900979921,-inf,-inf,-inf,-inf
0.1323087016601411,1.0091326889095489,0.1542440956975105,0.24961740310368086,0.5252222120386799,0.36568903312564005
21.404,-639.4459999999999,32.372,3.876495,25.089147,-7.456073000000005
0.03328771384136858,-0.9944727838258164,0.0503452566096423,0.0060287636080870914,0.03901889113530327,-0.01159575894245724
0.046,-0.968,0.016,0.033953,0.01141,-0.011314
0.44,-0.648,0.474,0.74768,1.20983,0.915466
-0.426,-1.494,-0.456,-0.679772,-1.94867,-0.810267
0.1280528041169243,0.17138455605901998,0.1457964203759888,0.24954458908496355,0.5237708450776689,0.3655051399404855
10.543605772939348,18.88662427371695,13.667991353032662,40.04121874843807,176.3979825126204,85.90094670863364
-0.5741633127799217,-0.7380566934809483,0.5981415139456984,-0.3311583447260609,-0.1751698225373053,0.10981602676040857
0.0950438191893075,0.13433898739626893,0.1127635572948538,0.20477593844464498,0.4152891594029735,0.29257544752557146
1.2169363567708151,0.012006698974988517,0.37782098339729364,-0.43467965526909724,0.12684804176178854,-0.6515086602605655
0.016397520642207383,0.029372666055547357,0.02125659619445204,0.06227250194158331,0.2743358981533754,0.1335940073229139
0.1323087016601411,1.0091326889095489,0.1542440956975105,0.24961740310368086,0.5252222120386799,0.36568903312564005
