Ax,Ay,Az,Gx,Gy,Gz
-0.041143835616438355,-0.9944315068493151,0.19606164383561644,-0.017311402397260277,-0.024106945205479458,-0.0211351095890411
-0.048,-0.937,0.155,0.017383,-0.031102,-0.010218
-0.742,-1.648,-0.276,-0.744281,-1.53312,-1.44034
0.558,-0.616,0.968,0.624583,1.13537,1.23348
-0.2547917437834684,-0.4836555060458174,0.4709297831073474,-0.5953832627676268,-0.2113539417320349,-0.2225213402855846
0.1543933195721524,0.16621087446049915,0.17471845092887972,0.1669875863201351,0.4136802638862826,0.2661902031337962
0.00880074152882942,0.0081590644268565,0.008961950859389192,0.008555406085351425,0.02100370240903014,0.015220527664432212
0.21267952898913772,0.1971727011424543,0.21657532849418998,0.2067507301041441,0.5075774036480205,0.3678206710234049
1.0291486507399954,-0.5037035921832849,0.0021741353261139906,0.21010621337543878,-0.17989769737344385,1.5949678079256762
0.04523258205104147,0.0388770740758116,0.0469048729123663,0.042745864398596636,0.2576348206940655,0.13529204603210784
-inf,6.350579593041919,-inf,-inf,-inf,-inf
0.21662270716680182,1.0137904595577978,0.29213873604144047,0.20747421297972551,0.5081495503306143,0.3684273861827438
-24.028,-580.748,114.5,-10.109859000000002,-14.078456000000003,-12.342904000000003
-0.041143835616438355,-0.9944315068493151,0.19606164383561644,-0.017311402397260277,-0.024106945205479458,-0.0211351095890411
-0.048,-0.937,0.155,0.017383,-0.031102,-0.010218
0.558,-0.616,0.968,0.624583,1.13537,1.23348
-0.742,-1.648,-0.276,-0.744281,-1.53312,-1.44034
0.21267952898913772,0.1971727011424543,0.21657532849418998,0.2067507301041441,0.5075774036480205,0.3678206710234049
26.41582791780822,22.704211260273972,27.39244578082192,24.963584808780436,150.45873528533426,79.01055488275098
-0.2547917437834684,-0.4836555060458174,0.4709297831073474,-0.5953832627676268,-0.2113539417320349,-0.2225213402855846
0.1543933195721524,0.16621087446049915,0.17471845092887972,0.1669875863201351,0.4136802638862826,0.2661902031337962
1.0291486507399954,-0.5037035921832849,0.0021741353261139906,0.21010621337543878,-0.17989769737344385,1.5949678079256762
0.04523258205104147,0.0388770740758116,0.0469048729123663,0.042745864398596636,0.2576348206940655,0.13529204603210784
0.21662270716680182,1.0137904595577978,0.29213873604144047,0.20747421297972551,0.5081495503306143,0.3684273861827438
