Ax,Ay,Az,Gx,Gy,Gz
0.031926675094816684,-1.020409608091024,-0.11127939317319849,-0.005592681415929205,-0.0053087446270543605,0.007321630847029076
0.032,-1.0,-0.106,0.016433,0.023565,-0.007917
-0.232,-1.684,-0.422,-0.526852,-0.82332,-0.311517
0.206,-0.822,0.32,0.415907,0.742619,0.386231
-0.20978282576114063,-1.3631577871691145,0.25085097422007413,-0.23521342778239737,-0.30069018572803313,0.27074716377359814
0.05953831425279016,0.10293357158040599,0.10645075046229628,0.17005639676448542,0.24262664539597653,0.11020788634463888
0.0026688523792004807,0.004818581257594341,0.004813520706782973,0.0070495722060282305,0.010609562821124534,0.004827613198163926
0.0750607318134694,0.13552125936843715,0.13537893278258292,0.19826726007037201,0.29839100722879014,0.13577528018807195
-0.11063032866584921,2.388169846731726,-0.0969384870062564,-0.8313161702979377,-0.3349758785435841,-0.49906291261203206
0.005634113460373576,0.018366011740807216,0.018327455441351104,0.039309906415812536,0.0890371931950119,0.018434926710149444
-inf,6.664897044238174,-inf,-inf,-inf,-inf
0.08156853586391977,1.0293696032161066,0.17524428317735902,0.19834612298008908,0.2984382280548643,0.13597254498026287
25.253999999999998,-807.144,-88.022,-4.423811000000001,-4.199216999999999,5.791409999999999
0.031926675094816684,-1.020409608091024,-0.11127939317319849,-0.005592681415929205,-0.0053087446270543605,0.007321630847029076
0.032,-1.0,-0.106,0.016433,0.023565,-0.007917
0.206,-0.822,0.32,0.415907,0.742619,0.386231
-0.232,-1.684,-0.422,-0.526852,-0.82332,-0.311517
0.0750607318134694,0.13552125936843715,0.13537893278258292,0.19826726007037201,0.29839100722879014,0.13577528018807195
4.4565837471554985,14.527515286978508,14.497017254108723,31.094135974907715,70.42841981725441,14.58202702772821
-0.20978282576114063,-1.3631577871691145,0.25085097422007413,-0.23521342778239737,-0.30069018572803313,0.27074716377359814
0.05953831425279016,0.10293357158040599,0.10645075046229628,0.17005639676448542,0.24262664539597653,0.11020788634463888
-0.11063032866584921,2.388169846731726,-0.0969384870062564,-0.8313161702979377,-0.3349758785435841,-0.49906291261203206
0.005634113460373576,0.018366011740807216,0.018327455441351104,0.039309906415812536,0.0890371931950119,0.018434926710149444
0.08156853586391977,1.0293696032161066,0.17524428317735902,0.19834612298008908,0.2984382280548643,0.13597254498026287
