Ax,Ay,Az,Gx,Gy,Gz
-0.05673603082851638,-1.0080693641618497,0.10603853564547205,-0.0033786088631984628,0.008440107899807326,-0.013722620423892102
-0.068,-0.97,0.09,-0.025228,0.048793,-0.018207
-0.938,-2.248,-0.528,-1.10114,-1.82074,-0.790527
0.816,-0.402,1.448,2.56337,1.54017,0.95651
0.4564892626572288,-0.6645276850628701,0.6847100889952848,0.7178562347522619,-0.11285313343207005,0.5420459867021947
0.1685995819736339,0.29076489915021103,0.21264940358849277,0.3635111399794328,0.5997194320707154,0.2326507489280185
0.010164758618269931,0.015786802162305068,0.01213157681944591,0.02063138058501937,0.0310342598664477,0.012937042149942048
0.23156917524021323,0.35964816221357704,0.27637638471739023,0.4700152719369781,0.7070092100905115,0.2947261507346892
2.0397511410333955,0.02424702032772652,1.3085263660505602,2.0445590660602555,-0.7284020496308261,0.554003590514315
0.05362428292143258,0.12934680058360343,0.07638390602945488,0.2209143558539915,0.49986202315280914,0.08686350392688676
-inf,6.189984025405687,-inf,-inf,-inf,-inf
0.23841824618851412,1.0703039958559808,0.29602039975530564,0.47002741500027634,0.7070595862967771,0.2950454443610085
-29.446,-523.188,55.034,-1.7534980000000022,4.380416000000002,-7.122040000000001
-0.05673603082851638,-1.0080693641618497,0.10603853564547205,-0.0033786088631984628,0.008440107899807326,-0.013722620423892102
-0.068,-0.97,0.09,-0.025228,0.048793,-0.018207
0.816,-0.402,1.448,2.56337,1.54017,0.95651
-0.938,-2.248,-0.528,-1.10114,-1.82074,-0.790527
0.23156917524021323,0.35964816221357704,0.27637638471739023,0.4700152719369781,0.7070092100905115,0.2947261507346892
27.831002836223508,67.13098950289017,39.643247229287084,114.65455068822159,259.42839001630796,45.08215853805422
0.4564892626572288,-0.6645276850628701,0.6847100889952848,0.7178562347522619,-0.11285313343207005,0.5420459867021947
0.1685995819736339,0.29076489915021103,0.21264940358849277,0.3635111399794328,0.5997194320707154,0.2326507489280185
2.0397511410333955,0.02424702032772652,1.3085263660505602,2.0445590660602555,-0.7284020496308261,0.554003590514315
0.05362428292143258,0.12934680058360343,0.07638390602945488,0.2209143558539915,0.49986202315280914,0.08686350392688676
0.23841824618851412,1.0703039958559808,0.29602039975530564,0.47002741500027634,0.7070595862967771,0.2950454443610085
