Ax,Ay,Az,Gx,Gy,Gz
-0.027737704918032787,-0.9975122950819671,0.14030737704918034,-0.03163474180327869,0.030466954918032793,-0.026721063524590163
-0.042,-0.891,0.092,-0.04387,0.035477,-0.002228
-1.288,-2.166,-0.328,-1.28224,-1.51714,-1.61611
1.072,-0.464,1.278,1.67387,1.65735,1.53708
0.04391577176271602,-0.9781108665358864,0.963224319659664,0.728926516899461,-0.16160624669752666,0.06934717669680569
0.2093910239183015,0.2918305898951894,0.21272851719967753,0.28418271959822633,0.37430379116836865,0.49977925744927437
0.014266951853382477,0.016311886260970725,0.012190633859903224,0.01776203419283532,0.02255714301675752,0.02820249472879846
0.3151672676708767,0.36034134524743705,0.2692999040219563,0.3923761601189809,0.49830357627282273,0.6230134717297995
2.4651309220151205,0.1850689505596188,1.0059729025914326,2.5453910510449154,0.719250978071349,-0.25217181714385406
0.09933040661112603,0.1298458850947326,0.07252243830623488,0.15395905102971613,0.24830645412628488,0.3881457859568177
-inf,6.129416676887416,-inf,-inf,-inf,-inf
0.31638550359529105,1.0606020290073115,0.30365868728007067,0.39364934639686144,0.4992341028698483,0.6235862419847819
-13.536,-486.78599999999994,68.47,-15.437753999999998,14.867874000000002,-13.039878999999999
-0.027737704918032787,-0.9975122950819671,0.14030737704918034,-0.03163474180327869,0.030466954918032793,-0.026721063524590163
-0.042,-0.891,0.092,-0.04387,0.035477,-0.002228
1.072,-0.464,1.278,1.67387,1.65735,1.53708
-1.288,-2.166,-0.328,-1.28224,-1.51714,-1.61611
0.3151672676708767,0.36034134524743705,0.2692999040219563,0.3923761601189809,0.49830357627282273,0.6230134717297995
48.47323842622951,63.36479192622951,35.390949893442624,75.13201690250148,121.17354961362702,189.41514354692703
0.04391577176271602,-0.9781108665358864,0.963224319659664,0.728926516899461,-0.16160624669752666,0.06934717669680569
0.2093910239183015,0.2918305898951894,0.21272851719967753,0.28418271959822633,0.37430379116836865,0.49977925744927437
2.4651309220151205,0.1850689505596188,1.0059729025914326,2.5453910510449154,0.719250978071349,-0.25217181714385406
0.09933040661112603,0.1298458850947326,0.07252243830623488,0.15395905102971613,0.24830645412628488,0.3881457859568177
0.31638550359529105,1.0606020290073115,0.30365868728007067,0.39364934639686144,0.4992341028698483,0.6235862419847819
