Ax,Ay,Az,Gx,Gy,Gz
0.34638823529411766,-0.9306470588235295,0.3694647058823529,-0.015509423529411762,-0.035023723529411764,0.007733341176470587
0.372,-0.895,0.295,0.06437,-0.0536665,0.034694
-0.5,-2.26,-0.322,-1.94366,-2.1549,-1.00394
1.216,0.01,1.678,2.24816,2.1754,1.08931
-0.035510653941627036,-0.5688048947827812,0.9161029546024507,-0.17341879340228006,0.038378561865971356,-0.010813658000313885
0.26510657439446367,0.3601629757785467,0.271847785467128,0.48837578871972315,0.7772040738408303,0.3523145664359862
0.01864120077610141,0.02404352628289839,0.019244233076869382,0.03315060989522577,0.04882300152523923,0.023857731168117017
0.3437267585851792,0.44334071895054344,0.3548461247974071,0.6112670434308151,0.9002516662008431,0.439914826309194
-0.0578910671715569,-0.2026924807092194,0.8596525257440844,0.4680486232172911,-0.925766829276168,-0.24887326162614265
0.11814808456747405,0.19655099307958473,0.12591577228373702,0.37364739838465,0.8104530624973941,0.1935250544066483
-inf,-inf,-inf,-inf,-inf,-inf
0.48798862088951117,1.0308515611747748,0.5122694029282547,0.6114637688390578,0.9009326965468946,0.4399827939503998
117.772,-316.42,125.618,-5.273203999999999,-11.908066,2.6293359999999995
0.34638823529411766,-0.9306470588235295,0.3694647058823529,-0.015509423529411762,-0.035023723529411764,0.007733341176470587
0.372,-0.895,0.295,0.06437,-0.0536665,0.034694
1.216,0.01,1.678,2.24816,2.1754,1.08931
-0.5,-2.26,-0.322,-1.94366,-2.1549,-1.00394
0.3437267585851792,0.44334071895054344,0.3548461247974071,0.6112670434308151,0.9002516662008431,0.439914826309194
40.17034875294118,66.82733764705881,42.811362576470586,127.040115450781,275.554041249114,65.79851849826042
-0.035510653941627036,-0.5688048947827812,0.9161029546024507,-0.17341879340228006,0.038378561865971356,-0.010813658000313885
0.26510657439446367,0.3601629757785467,0.271847785467128,0.48837578871972315,0.7772040738408303,0.3523145664359862
-0.0578910671715569,-0.2026924807092194,0.8596525257440844,0.4680486232172911,-0.925766829276168,-0.24887326162614265
0.11814808456747405,0.19655099307958473,0.12591577228373702,0.37364739838465,0.8104530624973941,0.1935250544066483
0.48798862088951117,1.0308515611747748,0.5122694029282547,0.6114637688390578,0.9009326965468946,0.4399827939503998
