Ax,Ay,Az,Gx,Gy,Gz
-0.04072566371681416,-0.9965486725663717,-0.13049557522123892,-0.020938579646017703,-0.026259296460176995,-0.00861528761061947
-0.026,-0.986,-0.11,0.001404,-0.0497445,-0.018207
-0.372,-1.894,-0.652,-0.61645,-0.883314,-0.337787
0.336,-0.61,0.268,0.454141,0.757193,0.413225
0.10705449044388451,-0.882346299722039,-0.42328412763194345,-0.31403955698331804,0.1229704328731124,0.11900620071563499
0.09740457357663092,0.1717242540527841,0.12884908763411387,0.1863533020988331,0.3388096425718538,0.11931446896781267
0.00563505346405726,0.010594781390609025,0.007521504721767828,0.010407971063649697,0.018765160051193486,0.0067429643798807915
0.11980287997096832,0.22524814207244304,0.15990938384712836,0.22127650004263844,0.3989527750869799,0.14335738913641738
0.12660144729492284,1.2377316836305496,-0.04936808212985788,-0.6893713051827497,-1.0453942382389896,-0.5889875849296575
0.014352730049338241,0.05073672550708748,0.025571011042368235,0.04896328947111976,0.15916331674960238,0.0205513410200102
-inf,6.089102277144423,-inf,-inf,-inf,-inf
0.12653580416037696,1.0216878105864262,0.2063979316628204,0.22226496257555395,0.39981604194952686,0.14361603044445942
-18.408,-450.44,-58.983999999999995,-9.464238000000002,-11.869202000000001,-3.8941100000000004
-0.04072566371681416,-0.9965486725663717,-0.13049557522123892,-0.020938579646017703,-0.026259296460176995,-0.00861528761061947
-0.026,-0.986,-0.11,0.001404,-0.0497445,-0.018207
0.336,-0.61,0.268,0.454141,0.757193,0.413225
-0.372,-1.894,-0.652,-0.61645,-0.883314,-0.337787
0.11980287997096832,0.22524814207244304,0.15990938384712836,0.22127650004263844,0.3989527750869799,0.14335738913641738
6.487433982300885,22.93299992920354,11.558096991150443,22.13140684094613,71.94181917082028,9.28920614104461
0.10705449044388451,-0.882346299722039,-0.42328412763194345,-0.31403955698331804,0.1229704328731124,0.11900620071563499
0.09740457357663092,0.1717242540527841,0.12884908763411387,0.1863533020988331,0.3388096425718538,0.11931446896781267
0.12660144729492284,1.2377316836305496,-0.04936808212985788,-0.6893713051827497,-1.0453942382389896,-0.5889875849296575
0.014352730049338241,0.05073672550708748,0.025571011042368235,0.04896328947111976,0.15916331674960238,0.0205513410200102
0.12653580416037696,1.0216878105864262,0.2063979316628204,0.22226496257555395,0.39981604194952686,0.14361603044445942
