Ax,Ay,Az,Gx,Gy,Gz
0.02082267441860465,-1.026622093023256,0.13941279069767443,0.005408912790697676,0.011255863372093028,-0.002729668604651168
0.038,-0.989,0.095,0.019096500000000002,0.007586,-0.023896
-0.544,-1.724,-0.28,-0.596094,-1.08963,-1.16373
0.778,-0.56,0.73,0.916582,0.907735,1.09463
0.004151458834739488,-0.5524029248077084,0.6542268792185203,0.03295470797289106,-0.05776206914355374,-0.0014172878808525532
0.12063943347755544,0.1925713054353705,0.15688248715521905,0.15383345830516496,0.32320343194801243,0.3389450474242834
0.006097187153170577,0.008802150583134228,0.007342228392793393,0.00735814573268065,0.01499465914019896,0.01601613237489057
0.15992771971231995,0.23087824532220683,0.19258484526850944,0.19300235317963385,0.3933062220188711,0.4200992137817116
1.7091503083375956,-0.3661796784267737,-0.2412920408298147,0.6305039282116103,-0.4966221395406616,-0.13573222763411996
0.02557687553238237,0.05330476416306112,0.037088922627095726,0.03724990833287612,0.15468978427875751,0.17648334942001223
-inf,6.509051404500559,-inf,-inf,-inf,-inf
0.16127758462453975,1.0522631258608808,0.23774955065616696,0.19307813100000085,0.39346725243533126,0.42010808193928323
14.326,-706.316,95.916,3.721332000000001,7.744034000000003,-1.8780120000000036
0.02082267441860465,-1.026622093023256,0.13941279069767443,0.005408912790697676,0.011255863372093028,-0.002729668604651168
0.038,-0.989,0.095,0.019096500000000002,0.007586,-0.023896
0.778,-0.56,0.73,0.916582,0.907735,1.09463
-0.544,-1.724,-0.28,-0.596094,-1.08963,-1.16373
0.15992771971231995,0.23087824532220683,0.19258484526850944,0.19300235317963385,0.3933062220188711,0.4200992137817116
17.59689036627907,36.67367774418605,25.51717876744186,25.62793693301877,106.42657158378516,121.42054440096842
0.004151458834739488,-0.5524029248077084,0.6542268792185203,0.03295470797289106,-0.05776206914355374,-0.0014172878808525532
0.12063943347755544,0.1925713054353705,0.15688248715521905,0.15383345830516496,0.32320343194801243,0.3389450474242834
1.7091503083375956,-0.3661796784267737,-0.2412920408298147,0.6305039282116103,-0.4966221395406616,-0.13573222763411996
0.02557687553238237,0.05330476416306112,0.037088922627095726,0.03724990833287612,0.15468978427875751,0.17648334942001223
0.16127758462453975,1.0522631258608808,0.23774955065616696,0.19307813100000085,0.39346725243533126,0.42010808193928323
