Ax,Ay,Az,Gx,Gy,Gz
0.10678632478632478,-1.0130811965811966,-0.007474358974358976,-0.027526925213675217,0.003313754273504264,-0.008203444444444444
0.088,-0.962,0.004,-0.009249,-0.004471,-0.02886
-0.506,-2.0,-0.548,-0.978643,-0.776788,-0.790527
0.702,-0.672,0.65,0.885573,0.751867,1.2175
0.2343630602271834,-1.4481094249230702,0.16740060718906524,-0.41733304448078384,0.10288754206689937,0.9998510531617378
0.12464657754401343,0.18132400102271898,0.13639206662283584,0.15599970023376436,0.3418949006958142,0.17944978300094966
0.008044267247939977,0.011119497351821115,0.007916867851091346,0.009832479032543015,0.017849766865211142,0.012272157044137302
0.1740241082158991,0.24055150715626245,0.17126803786909353,0.21270904390055043,0.38614949812558136,0.2654873488991018
1.3763973921614054,2.1508146194158595,0.07874167438576807,2.3359423339501673,-1.2563958626697673,3.3833877644276473
0.03028439024033896,0.05786502759514939,0.02933274079552926,0.04524513735708629,0.14911143490263834,0.07048353242547342
-inf,6.122513784436021,-inf,-inf,-inf,-inf
0.20417568268946576,1.0412485478796782,0.17143105563930602,0.21448279410900437,0.3861637164079809,0.26561406010643807
49.976,-474.12199999999996,-3.4980000000000007,-12.882601000000001,1.5508369999999956,-3.839212
0.10678632478632478,-1.0130811965811966,-0.007474358974358976,-0.027526925213675217,0.003313754273504264,-0.008203444444444444
0.088,-0.962,0.004,-0.009249,-0.004471,-0.02886
0.702,-0.672,0.65,0.885573,0.751867,1.2175
-0.506,-2.0,-0.548,-0.978643,-0.776788,-0.790527
0.1740241082158991,0.24055150715626245,0.17126803786909353,0.21270904390055043,0.38614949812558136,0.2654873488991018
14.173094632478632,27.080832914529914,13.727722692307694,21.174724283116383,69.78415153443474,32.98629317512156
0.2343630602271834,-1.4481094249230702,0.16740060718906524,-0.41733304448078384,0.10288754206689937,0.9998510531617378
0.12464657754401343,0.18132400102271898,0.13639206662283584,0.15599970023376436,0.3418949006958142,0.17944978300094966
1.3763973921614054,2.1508146194158595,0.07874167438576807,2.3359423339501673,-1.2563958626697673,3.3833877644276473
0.03028439024033896,0.05786502759514939,0.02933274079552926,0.04524513735708629,0.14911143490263834,0.07048353242547342
0.20417568268946576,1.0412485478796782,0.17143105563930602,0.21448279410900437,0.3861637164079809,0.26561406010643807
