Ax,Ay,Az,Gx,Gy,Gz
-0.0535909090909091,-0.9805303030303031,-0.13207954545454545,-0.021348352272727272,0.0049132196969697,0.00039777840909090606
-0.056,-0.944,-0.105,-0.008658,-0.04718,0.009991
-0.376,-1.67,-0.598,-0.647812,-0.633074,-0.618515
0.288,-0.654,0.432,0.374837,0.943516,0.654476
-0.07323746436936666,-0.6519784366145758,-0.1354929198608765,-0.39374064887849186,0.4967589592817657,-0.06055991935206439
0.0861275826446281,0.19871998393021117,0.13462551652892563,0.15072556168216253,0.3015059197371442,0.20380272619662534
0.004792066262369864,0.010091553805096498,0.007742971060840395,0.008167324322296339,0.015802545922701555,0.01097598369739288
0.1101132994021801,0.2318862521371442,0.17791992931731465,0.18767082489610026,0.36311486011101274,0.252208903828214
0.22874094531103983,-0.4520063384141415,0.3149753626947467,-0.1731143016474408,-0.6342203827974475,-0.5243620160090576
0.012124938705234158,0.05377123393021121,0.03165550124827824,0.035220338517182724,0.13185240163344034,0.0636093311702293
-inf,6.242012285503089,-inf,-inf,-inf,-inf
0.12246192976768022,1.0075767509678402,0.2215863433873071,0.18888115486184212,0.3631480983858115,0.2522092175117556
-28.296000000000003,-517.72,-69.738,-11.27193,2.5941800000000015,0.2100269999999984
-0.0535909090909091,-0.9805303030303031,-0.13207954545454545,-0.021348352272727272,0.0049132196969697,0.00039777840909090606
-0.056,-0.944,-0.105,-0.008658,-0.04718,0.009991
0.288,-0.654,0.432,0.374837,0.943516,0.654476
-0.376,-1.67,-0.598,-0.647812,-0.633074,-0.618515
0.1101132994021801,0.2318862521371442,0.17791992931731465,0.18767082489610026,0.36311486011101274,0.252208903828214
6.4019676363636355,28.391211515151518,16.71410465909091,18.59633873707248,69.6180680624565,33.58572685788107
-0.07323746436936666,-0.6519784366145758,-0.1354929198608765,-0.39374064887849186,0.4967589592817657,-0.06055991935206439
0.0861275826446281,0.19871998393021117,0.13462551652892563,0.15072556168216253,0.3015059197371442,0.20380272619662534
0.22874094531103983,-0.4520063384141415,0.3149753626947467,-0.1731143016474408,-0.6342203827974475,-0.5243620160090576
0.012124938705234158,0.05377123393021121,0.03165550124827824,0.035220338517182724,0.13185240163344034,0.0636093311702293
0.12246192976768022,1.0075767509678402,0.2215863433873071,0.18888115486184212,0.3631480983858115,0.2522092175117556
