Ax,Ay,Az,Gx,Gy,Gz
0.051033829499323405,-0.9978186738836264,0.20658186738836262,-0.008218269282814614,-0.02514175101488499,-0.01972828146143437
0.05,-0.954,0.182,0.033362,-0.047081,-0.007555
-0.668,-1.762,-0.242,-1.08516,-1.45323,-1.52556
0.708,-0.468,0.878,0.949489,1.24722,0.95651
0.05067856149910222,-1.0986046310810575,0.7547590577616967,-0.4019737041066813,-0.00215500129812848,-0.6907037733847969
0.1367459226068948,0.1505273446727007,0.14507551256955878,0.24146917805394774,0.4667738555191981,0.29197577948110404
0.006819497873752303,0.007249549238309661,0.006739878757724243,0.011607886175048184,0.02028372723848185,0.014302586706927498
0.18538501118977474,0.19707576592077908,0.18322060099579365,0.31555521363728795,0.5514040873228194,0.38880944694063624
1.3892012197260755,1.206868980130137,0.6325507255692946,0.4948299554875324,-0.8192540741513508,1.6695376027351836
0.034367602373832906,0.03883885751326171,0.03356978862925982,0.09957509285367443,0.3040464675163115,0.15117278603028345
-inf,6.586767391351909,-inf,-inf,-inf,-inf
0.19228118505771416,1.0170943729389819,0.2761265227444167,0.31566221313879067,0.5519769697735639,0.38930963399292473
37.714,-737.3879999999999,152.664,-6.073301,-18.57975400000001,-14.579199999999998
0.051033829499323405,-0.9978186738836264,0.20658186738836262,-0.008218269282814614,-0.02514175101488499,-0.01972828146143437
0.05,-0.954,0.182,0.033362,-0.047081,-0.007555
0.708,-0.468,0.878,0.949489,1.24722,0.95651
-0.668,-1.762,-0.242,-1.08516,-1.45323,-1.52556
0.18538501118977474,0.19707576592077908,0.18322060099579365,0.31555521363728795,0.5514040873228194,0.38880944694063624
25.397658154262515,28.701915702300404,24.808073797023006,73.5859936188654,224.6903394945542,111.71668887637946
0.05067856149910222,-1.0986046310810575,0.7547590577616967,-0.4019737041066813,-0.00215500129812848,-0.6907037733847969
0.1367459226068948,0.1505273446727007,0.14507551256955878,0.24146917805394774,0.4667738555191981,0.29197577948110404
1.3892012197260755,1.206868980130137,0.6325507255692946,0.4948299554875324,-0.8192540741513508,1.6695376027351836
0.034367602373832906,0.03883885751326171,0.03356978862925982,0.09957509285367443,0.3040464675163115,0.15117278603028345
0.19228118505771416,1.0170943729389819,0.2761265227444167,0.31566221313879067,0.5519769697735639,0.38930963399292473
